zip,lat,lng
46122,39.773,-86.551
46123,39.764,-86.403
46124,39.37,-85.928
46125,39.522,-86.642
46126,39.618,-85.88
46127,39.712,-85.312
46128,39.659,-86.743
46130,39.673,-85.835
46131,39.473,-86.044
46133,39.595,-85.311
46135,39.655,-86.894
46140,39.802,-85.772
46142,39.622,-86.175
46143,39.596,-86.116
46144,39.655,-85.647
46146,39.586,-85.568
46147,39.971,-86.623
46148,39.811,-85.512
46149,39.883,-86.554
46150,39.545,-85.603
46151,39.457,-86.433
46155,39.744,-85.43
46156,39.489,-85.494
46157,39.554,-86.529
46158,39.579,-86.374
46160,39.351,-86.269
46161,39.67,-85.696
46162,39.556,-85.954
46163,39.731,-85.901
46164,39.328,-86.126
46165,39.85,-86.64
46166,39.433,-86.587
46167,39.877,-86.468
46168,39.685,-86.393
46171,39.525,-86.961
46172,39.828,-86.818
46173,39.601,-85.431
46175,39.816,-86.966
46176,39.527,-85.774
46180,39.592,-86.619
46181,39.372,-86.172
46182,39.459,-85.669
46183,39.653,-86.282
46184,39.562,-86.072
46186,39.894,-85.645
46201,39.774,-86.109
46202,39.784,-86.163
46203,39.738,-86.097
46204,39.772,-86.157
46205,39.829,-86.134
46208,39.819,-86.171
46214,39.793,-86.292
46216,39.872,-86.012
46217,39.675,-86.191
46218,39.807,-86.1
46219,39.782,-86.043
46220,39.867,-86.109
46221,39.692,-86.238
46222,39.791,-86.215
46224,39.795,-86.257
46225,39.74,-86.163
46226,39.839,-86.052
46227,39.675,-86.133
46228,39.848,-86.201
46229,39.788,-85.977
46231,39.716,-86.321
46234,39.813,-86.326
46235,39.837,-85.975
46236,39.896,-85.968
46237,39.671,-86.072
46239,39.722,-85.999
46240,39.906,-86.125
46241,39.73,-86.285
46250,39.899,-86.059
46254,39.85,-86.272
46256,39.908,-86.013
46259,39.651,-85.981
46260,39.898,-86.178
46268,39.899,-86.233
46278,39.893,-86.298
46280,39.932,-86.131
46290,39.938,-86.163
46301,41.691,-86.979
46303,41.374,-87.479
46304,41.614,-87.046
46307,41.404,-87.326
46310,41.18,-87.231
46311,41.465,-87.509
46312,41.647,-87.454
46319,41.525,-87.422
46320,41.692,-87.511
46321,41.548,-87.503
46322,41.547,-87.458
46323,41.589,-87.454
46324,41.583,-87.502
46327,41.628,-87.499
46340,41.383,-86.771
46341,41.31,-87.215
46342,41.518,-87.245
46345,41.527,-86.699
46346,41.472,-86.693
46347,41.307,-87.013
46348,41.31,-86.862
46349,41.098,-87.412
46350,41.607,-86.722
46356,41.257,-87.422
46360,41.689,-86.869
46365,41.612,-86.545
46366,41.216,-86.768
46368,41.591,-87.181
46371,41.688,-86.595
46373,41.448,-87.468
46374,41.205,-86.897
46375,41.492,-87.449
46376,41.185,-87.476
46377,41.195,-87.339
46379,41.168,-87.44
46381,41.169,-87.325
46382,41.461,-86.762
46383,41.463,-87.008
46385,41.46,-87.13
46390,41.419,-86.882
46391,41.554,-86.919
46392,41.178,-87.048
46393,41.508,-87.178
46394,41.678,-87.489
46402,41.599,-87.331
46403,41.608,-87.262
46404,41.584,-87.374
46405,41.575,-87.262
46406,41.603,-87.408
46407,41.578,-87.33
46408,41.546,-87.368
46409,41.548,-87.324
46410,41.48,-87.333
46501,41.223,-86.246
46502,41.259,-85.976
46504,41.301,-86.111
46506,41.463,-86.172
46507,41.721,-85.818
46508,41.15,-85.977
46510,41.122,-85.871
46511,41.219,-86.427
46514,41.723,-85.977
46516,41.677,-85.944
46517,41.627,-85.998
46524,41.306,-86.014
46526,41.559,-85.877
46528,41.601,-85.785
46530,41.741,-86.127
46531,41.357,-86.519
46532,41.411,-86.611
46534,41.285,-86.618
46536,41.515,-86.298
46537,41.46,-86.31
46538,41.33,-85.823
46539,41.163,-86.027
46540,41.68,-85.698
46542,41.397,-85.87
46543,41.535,-85.672
46544,41.615,-86.148
46545,41.694,-86.147
46550,41.446,-86.001
46552,41.706,-86.482
46553,41.48,-85.849
46554,41.557,-86.417
46555,41.327,-85.68
46556,41.707,-86.251
46561,41.664,-86.075
46562,41.208,-85.685
46563,41.357,-86.327
46565,41.695,-85.577
46567,41.416,-85.725
46570,41.198,-86.122
46571,41.576,-85.547
46573,41.544,-86.07
46574,41.482,-86.487
46580,41.214,-85.87
46582,41.281,-85.854
46590,41.217,-85.813
46595,41.526,-86.167
46601,41.67,-86.253
46613,41.655,-86.258
46614,41.603,-86.279
46615,41.674,-86.212
46616,41.698,-86.266
46617,41.685,-86.235
46619,41.661,-86.354
46628,41.723,-86.328
46635,41.714,-86.202
46637,41.734,-86.241
46701,41.361,-85.431
46702,40.831,-85.628
46703,41.65,-85.007
46704,41.104,-85.293
46705,41.519,-85.06
46706,41.342,-85.033
46710,41.342,-85.242
46711,40.662,-84.927
46714,40.723,-85.177
46721,41.423,-84.877
46723,41.246,-85.327
46725,41.149,-85.476
46730,41.458,-85.152
46731,40.794,-85.1
46732,41.38,-85.622
46733,40.828,-84.94
46737,41.719,-84.93
46738,41.319,-85.149
46740,40.604,-84.965
46741,41.217,-84.951
46742,41.549,-84.879
46743,41.215,-84.851
46745,40.952,-85.009
46746,41.725,-85.345
46747,41.566,-85.158
46748,41.249,-85.161
46750,40.878,-85.496
46755,41.449,-85.275
46759,40.604,-85.178
46760,41.345,-85.553
46761,41.634,-85.377
46763,41.301,-85.233
46764,41.224,-85.62
46765,41.232,-85.049
46766,40.709,-85.289
46767,41.471,-85.571
46770,40.838,-85.324
46771,41.694,-85.296
46772,40.722,-84.914
46773,40.982,-84.876
46774,41.089,-84.973
46776,41.721,-85.166
46777,40.869,-85.148
46779,41.577,-85.039
46781,40.632,-85.269
46783,40.969,-85.357
46784,41.5,-85.388
46785,41.323,-84.878
46786,41.532,-85.272
46787,41.066,-85.62
46788,41.273,-84.908
46791,40.838,-85.232
46792,40.684,-85.443
46793,41.452,-85.015
46794,41.462,-85.452
46795,41.554,-85.331
46797,41.128,-84.859
46798,40.939,-85.215
46799,40.912,-85.286
46802,41.069,-85.165
46803,41.07,-85.089
46804,41.053,-85.242
46805,41.1,-85.118
46806,41.047,-85.088
46807,41.045,-85.148
46808,41.098,-85.177
46809,40.998,-85.205
46814,41.051,-85.299
46815,41.103,-85.059
46816,41.001,-85.036
46818,41.156,-85.253
46819,40.975,-85.134
46825,41.152,-85.127
46835,41.153,-85.041
46845,41.212,-85.109
46901,40.531,-86.17
46902,40.437,-86.095
46910,41.044,-86.036
46911,40.637,-85.946
46913,40.503,-86.503
46914,40.629,-86.095
46915,40.478,-86.387
46917,40.627,-86.475
46919,40.594,-85.87
46920,40.464,-86.495
46922,41.138,-86.414
46923,40.611,-86.638
46926,40.888,-86.05
46928,40.406,-85.682
46929,40.555,-86.476
46930,40.407,-85.571
46931,40.948,-86.264
46932,40.597,-86.25
46933,40.48,-85.582
46936,40.484,-85.928
46938,40.46,-85.627
46939,40.993,-86.401
46940,40.691,-85.689
46941,40.823,-85.689
46943,40.975,-85.843
46946,41.04,-85.728
46947,40.76,-86.376
46950,40.888,-86.365
46951,40.948,-86.105
46952,40.599,-85.629
46953,40.519,-85.645
46957,40.388,-85.496
46958,40.822,-86.117
46959,40.621,-86.107
46960,41.161,-86.536
46961,40.767,-86.192
46962,40.989,-85.768
46967,40.695,-86.195
46968,41.175,-86.546
46970,40.76,-86.061
46974,40.952,-85.934
46975,41.075,-86.25
46978,40.857,-86.513
46979,40.429,-86.276
46982,41.063,-85.883
46984,40.668,-85.83
46985,40.951,-86.574
46986,40.498,-85.819
46987,40.569,-85.765
46988,40.877,-86.235
46989,40.449,-85.481
46990,40.897,-85.731
46991,40.628,-85.514
46992,40.787,-85.826
46994,40.667,-86.255
46996,41.062,-86.658
46998,40.568,-86.35
47001,39.073,-84.966
47003,39.56,-84.834
47006,39.292,-85.216
47010,39.502,-84.849
47011,38.882,-85.076
47012,39.427,-84.983
47016,39.372,-84.89
47017,38.936,-85.186
47018,38.997,-85.087
47020,38.819,-84.924
47022,39.205,-84.952
47023,39.081,-85.382
47024,39.477,-85.199
47025,39.166,-84.866
47030,39.424,-85.133
47031,39.124,-85.156
47032,39.087,-85.044
47034,39.204,-85.327
47035,39.309,-84.906
47036,39.391,-85.246
47037,39.169,-85.326
47038,38.85,-84.85
47040,38.922,-84.941
47041,39.234,-85.084
47042,39.019,-85.255
47043,38.79,-85.091
47060,39.301,-84.886
47102,38.765,-85.793
47104,38.54,-85.421
47106,38.464,-85.9
47108,38.64,-86.249
47110,38.099,-86.185
47111,38.466,-85.633
47112,38.196,-86.162
47114,38.286,-86.085
47115,38.349,-86.21
47116,38.324,-86.622
47117,38.107,-85.967
47118,38.31,-86.497
47119,38.372,-85.882
47120,38.46,-86.189
47122,38.306,-85.985
47123,38.267,-86.479
47124,38.371,-86.011
47125,38.464,-86.313
47126,38.547,-85.776
47129,38.313,-85.768
47130,38.333,-85.696
47135,38.049,-86.074
47136,38.235,-85.967
47137,38.168,-86.39
47138,38.682,-85.585
47140,38.384,-86.371
47141,38.548,-85.612
47142,38.085,-86.213
47143,38.469,-85.768
47145,38.33,-86.307
47147,38.592,-85.544
47150,38.284,-85.848
47160,38.164,-86.051
47161,38.322,-86.104
47162,38.546,-85.46
47163,38.533,-85.67
47164,38.413,-86.096
47165,38.503,-86.007
47166,38.307,-86.167
47167,38.611,-86.096
47170,38.685,-85.844
47172,38.4,-85.774
47175,38.377,-86.568
47177,38.59,-85.792
47201,39.159,-85.993
47203,39.23,-85.832
47220,38.876,-86.049
47223,39.05,-85.472
47224,38.888,-85.215
47226,39.282,-85.869
47227,38.868,-85.654
47229,38.807,-85.865
47230,38.792,-85.625
47231,38.901,-85.495
47232,39.112,-85.789
47234,39.377,-85.768
47235,38.992,-86.136
47240,39.306,-85.478
47243,38.669,-85.482
47244,39.219,-85.702
47246,39.299,-85.767
47247,39.06,-85.888
47250,38.815,-85.351
47260,38.837,-86.198
47263,39.309,-85.33
47264,38.979,-86.251
47265,39.015,-85.63
47270,38.839,-85.723
47272,39.411,-85.621
47273,39.076,-85.737
47274,38.967,-85.938
47280,39.297,-85.951
47281,38.789,-86.106
47282,38.982,-85.611
47283,39.174,-85.589
47302,40.127,-85.382
47303,40.272,-85.378
47304,40.236,-85.46
47305,40.194,-85.386
47306,40.203,-85.405
47320,40.272,-85.273
47324,39.741,-84.852
47325,39.691,-85.02
47326,40.549,-84.967
47327,39.827,-85.175
47330,39.786,-85.022
47331,39.624,-85.157
47334,40.119,-85.525
47335,39.813,-85.205
47336,40.387,-85.21
47337,39.802,-85.437
47338,40.342,-85.337
47339,39.939,-85.079
47340,40.181,-85.134
47341,39.972,-84.892
47342,40.329,-85.508
47344,39.878,-85.465
47345,39.894,-85.06
47346,39.932,-85.168
47348,40.466,-85.34
47351,39.907,-85.525
47352,39.796,-85.367
47353,39.623,-84.925
47354,40.041,-85.193
47355,40.044,-84.927
47356,40.031,-85.507
47357,39.751,-85.147
47358,40.057,-85.113
47359,40.551,-85.284
47360,40.011,-85.258
47361,40.004,-85.385
47362,39.93,-85.37
47367,40.083,-85.387
47368,40.182,-85.194
47369,40.507,-85.142
47371,40.419,-84.963
47373,40.338,-85.161
47374,39.832,-84.89
47380,40.287,-85.03
47381,40.382,-84.867
47382,40.236,-84.917
47383,40.142,-85.266
47384,39.909,-85.551
47385,39.833,-85.446
47386,40.055,-85.386
47387,39.838,-85.299
47388,40.004,-85.443
47390,40.206,-84.846
47393,39.963,-85.004
47394,40.168,-84.987
47396,40.189,-85.517
47401,39.102,-86.443
47403,39.085,-86.612
47404,39.22,-86.591
47405,39.168,-86.519
47406,39.178,-86.515
47408,39.23,-86.467
47420,38.913,-86.549
47421,38.863,-86.452
47424,39.02,-86.882
47427,39.233,-87.016
47429,39.273,-86.616
47431,39.237,-86.903
47432,38.486,-86.642
47433,39.356,-86.642
47434,39.012,-86.547
47436,38.954,-86.386
47437,38.715,-86.677
47438,39.159,-87.187
47441,39.045,-87.166
47443,38.958,-87.099
47446,38.747,-86.518
47448,39.18,-86.236
47449,38.927,-87.003
47451,38.893,-86.524
47452,38.647,-86.433
47453,38.942,-86.776
47454,38.51,-86.452
47455,39.317,-86.956
47456,39.465,-86.691
47457,38.909,-86.905
47458,39.07,-86.507
47459,39.113,-86.75
47460,39.286,-86.792
47462,38.958,-86.648
47464,39.3,-86.65
47465,39.048,-87.035
47467,38.768,-86.344
47468,39.271,-86.393
47469,38.638,-86.599
47470,38.818,-86.637
47471,39.143,-87.005
47501,38.662,-87.174
47512,38.784,-87.321
47513,38.304,-86.714
47514,38.156,-86.586
47515,38.184,-86.704
47516,38.771,-87.419
47519,38.603,-86.993
47520,37.945,-86.668
47521,38.408,-86.721
47522,38.892,-86.817
47523,38.179,-87.026
47524,38.495,-87.611
47525,38.032,-86.56
47527,38.469,-86.786
47528,38.833,-87.253
47529,38.855,-87.08
47531,38.04,-86.851
47532,38.221,-86.861
47535,38.872,-87.308
47536,38.112,-86.837
47537,38.074,-87.036
47541,38.235,-87.046
47542,38.297,-86.967
47546,38.419,-86.933
47550,38.067,-86.921
47551,38.114,-86.57
47552,38.115,-87.0
47553,38.661,-86.904
47557,38.579,-87.343
47558,38.646,-87.04
47561,38.864,-87.438
47562,38.833,-86.973
47564,38.483,-87.094
47567,38.463,-87.305
47568,38.764,-87.102
47574,37.95,-86.562
47575,38.318,-86.804
47576,38.177,-86.617
47577,38.153,-86.809
47578,38.902,-87.194
47579,38.111,-86.915
47580,38.355,-86.767
47581,38.656,-86.763
47584,38.256,-87.26
47585,38.268,-87.158
47586,38.039,-86.702
47588,38.072,-86.778
47590,38.361,-87.1
47591,38.629,-87.501
47596,38.866,-87.228
47597,38.654,-87.299
47598,38.387,-87.211
47601,38.051,-87.255
47610,38.065,-87.41
47611,38.028,-87.057
47612,38.193,-87.699
47613,38.159,-87.417
47615,37.97,-86.964
47616,38.24,-87.891
47619,38.184,-87.308
47620,37.932,-87.906
47630,37.953,-87.346
47631,38.109,-87.902
47633,38.176,-87.788
47634,37.939,-87.182
47635,37.883,-87.101
47637,38.136,-87.151
47638,38.064,-87.778
47639,38.176,-87.573
47640,38.478,-87.484
47648,38.249,-87.551
47649,38.347,-87.453
47654,38.25,-87.392
47660,38.296,-87.328
47665,38.277,-87.723
47666,38.418,-87.6
47670,38.345,-87.585
47683,38.277,-87.377
47708,37.975,-87.573
47710,38.026,-87.576
47711,38.015,-87.537
47712,37.926,-87.666
47713,37.955,-87.559
47714,37.957,-87.521
47715,37.972,-87.48
47720,38.063,-87.642
47725,38.106,-87.525
47802,39.351,-87.412
47803,39.466,-87.307
47804,39.498,-87.39
47805,39.546,-87.326
47807,39.473,-87.403
47809,39.471,-87.41
47832,39.881,-87.258
47833,39.359,-86.975
47834,39.526,-87.122
47836,39.646,-87.179
47837,39.627,-87.115
47838,38.962,-87.384
47840,39.408,-87.057
47841,39.274,-87.114
47842,39.679,-87.464
47846,39.381,-87.194
47847,39.831,-87.486
47848,39.042,-87.262
47849,39.195,-87.564
47850,39.252,-87.436
47853,39.538,-87.073
47854,39.803,-87.403
47855,39.19,-87.304
47857,39.524,-87.091
47858,39.262,-87.225
47859,39.882,-87.172
47860,39.722,-87.33
47861,39.073,-87.57
47862,39.767,-87.342
47863,39.589,-87.454
47865,39.021,-87.391
47866,39.292,-87.321
47868,39.411,-86.903
47869,39.274,-87.497
47871,39.39,-87.3
47872,39.754,-87.153
47874,39.628,-87.271
47876,39.517,-87.458
47879,39.198,-87.379
47880,39.6,-87.419
47881,39.486,-87.192
47882,39.091,-87.411
47884,39.612,-87.448
47885,39.51,-87.477
47901,40.418,-86.89
47904,40.439,-86.877
47905,40.42,-86.766
47906,40.48,-86.989
47907,40.424,-86.915
47909,40.325,-86.896
47916,39.984,-87.055
47917,40.467,-87.473
47918,40.299,-87.198
47920,40.541,-86.834
47921,40.477,-87.375
47922,40.877,-87.349
47923,40.61,-86.94
47924,40.488,-86.763
47925,40.878,-86.748
47926,40.78,-86.596
47928,39.921,-87.472
47929,40.67,-86.913
47930,40.237,-86.742
47932,40.134,-87.415
47933,40.039,-86.897
47940,40.118,-86.747
47941,40.376,-86.774
47942,40.686,-87.444
47943,41.063,-87.273
47944,40.616,-87.33
47946,40.982,-86.868
47948,40.777,-87.282
47949,40.061,-87.137
47950,40.802,-86.655
47951,40.789,-87.444
47952,39.96,-87.299
47954,39.9,-86.819
47955,40.196,-86.862
47957,41.086,-86.875
47958,40.164,-87.142
47959,40.863,-86.901
47960,40.779,-86.751
47963,40.984,-87.432
47964,40.952,-87.299
47965,39.954,-86.92
47966,39.886,-87.397
47967,40.197,-87.002
47968,39.96,-86.75
47969,40.206,-87.149
47970,40.462,-87.143
47971,40.532,-87.234
47974,40.043,-87.48
47975,40.449,-87.253
47977,40.756,-87.165
47978,40.986,-87.113
47980,40.752,-86.909
47981,40.245,-86.93
47982,40.197,-87.527
47983,40.279,-86.767
47987,40.126,-87.233
47989,39.89,-87.049
47990,40.062,-87.054
47991,40.284,-87.463
47992,40.319,-87.049
47993,40.309,-87.413
47994,40.169,-87.062
47995,40.761,-87.03
47997,40.668,-86.724
48001,42.639,-82.582
48002,42.935,-82.916
48003,42.93,-83.04
48005,42.851,-82.924
48006,43.083,-82.691
48009,42.544,-83.218
48014,43.026,-82.932
48015,42.48,-83.027
48017,42.537,-83.15
48021,42.466,-82.946
48022,43.023,-82.802
48023,42.704,-82.659
48025,42.52,-83.265
48026,42.538,-82.947
48027,42.944,-82.694
48028,42.58,-82.617
48030,42.462,-83.098
48032,43.133,-82.597
48033,42.459,-83.293
48034,42.497,-83.291
48035,42.557,-82.908
48036,42.597,-82.913
48038,42.606,-82.937
48039,42.693,-82.546
48040,42.91,-82.481
48041,42.937,-82.81
48042,42.684,-82.909
48043,42.598,-82.882
48044,42.65,-82.929
48045,42.586,-82.818
48047,42.674,-82.774
48048,42.746,-82.796
48049,43.04,-82.571
48050,42.788,-82.799
48051,42.694,-82.821
48054,42.77,-82.529
48059,43.087,-82.494
48060,42.98,-82.461
48062,42.852,-82.796
48063,42.859,-82.683
48064,42.765,-82.667
48065,42.845,-83.039
48066,42.508,-82.937
48067,42.491,-83.138
48069,42.471,-83.144
48070,42.482,-83.168
48071,42.507,-83.103
48072,42.498,-83.186
48073,42.519,-83.164
48074,42.95,-82.562
48075,42.462,-83.23
48076,42.498,-83.231
48079,42.859,-82.548
48080,42.464,-82.896
48081,42.495,-82.895
48082,42.528,-82.887
48083,42.557,-83.117
48084,42.561,-83.176
48085,42.604,-83.122
48088,42.516,-82.983
48089,42.468,-82.994
48091,42.468,-83.058
48092,42.514,-83.059
48093,42.516,-83.016
48094,42.734,-83.049
48095,42.779,-83.048
48096,42.762,-82.92
48097,43.122,-82.827
48098,42.598,-83.178
48101,42.259,-83.21
48103,42.261,-83.846
48104,42.263,-83.715
48105,42.328,-83.696
48108,42.222,-83.732
48109,42.289,-83.709
48111,42.177,-83.488
48114,42.572,-83.75
48116,42.506,-83.783
48117,42.05,-83.41
48118,42.312,-84.034
48120,42.306,-83.176
48122,42.279,-83.182
48124,42.298,-83.248
48125,42.277,-83.265
48126,42.326,-83.183
48127,42.336,-83.283
48128,42.32,-83.26
48130,42.364,-83.909
48131,41.964,-83.666
48133,41.782,-83.486
48134,42.107,-83.296
48135,42.324,-83.341
48137,42.472,-84.075
48138,42.134,-83.154
48139,42.452,-83.806
48140,41.882,-83.581
48141,42.294,-83.32
48143,42.46,-83.852
48144,41.752,-83.629
48145,41.844,-83.46
48146,42.243,-83.181
48150,42.372,-83.377
48152,42.425,-83.374
48154,42.397,-83.372
48157,41.815,-83.438
48158,42.156,-84.029
48159,42.019,-83.548
48160,42.078,-83.675
48161,41.907,-83.472
48162,41.96,-83.429
48164,42.125,-83.387
48165,42.502,-83.617
48166,41.983,-83.295
48167,42.432,-83.525
48168,42.405,-83.54
48169,42.462,-83.947
48170,42.368,-83.534
48173,42.074,-83.213
48174,42.234,-83.394
48176,42.137,-83.829
48177,41.804,-83.581
48178,42.444,-83.657
48179,42.035,-83.255
48180,42.225,-83.268
48182,41.79,-83.584
48183,42.131,-83.218
48184,42.274,-83.396
48185,42.334,-83.384
48186,42.294,-83.371
48187,42.326,-83.484
48188,42.284,-83.482
48189,42.412,-83.783
48190,42.132,-83.594
48191,42.122,-83.571
48192,42.208,-83.161
48193,42.173,-83.21
48195,42.205,-83.207
48197,42.194,-83.64
48198,42.275,-83.586
48201,42.347,-83.06
48202,42.375,-83.078
48203,42.421,-83.104
48204,42.366,-83.143
48205,42.433,-82.981
48206,42.375,-83.108
48207,42.35,-83.019
48208,42.348,-83.092
48209,42.306,-83.118
48210,42.336,-83.128
48211,42.381,-83.046
48212,42.41,-83.056
48213,42.398,-82.995
48214,42.365,-82.988
48215,42.375,-82.954
48216,42.326,-83.079
48217,42.278,-83.155
48218,42.273,-83.127
48219,42.425,-83.251
48220,42.458,-83.135
48221,42.427,-83.149
48223,42.393,-83.246
48224,42.411,-82.941
48225,42.439,-82.93
48226,42.332,-83.05
48227,42.387,-83.193
48228,42.355,-83.217
48229,42.251,-83.143
48230,42.382,-82.922
48233,42.324,-83.062
48234,42.431,-83.04
48235,42.427,-83.195
48236,42.425,-82.893
48237,42.465,-83.182
48238,42.396,-83.141
48239,42.376,-83.283
48240,42.424,-83.301
48242,42.221,-83.345
48243,42.33,-83.04
48301,42.542,-83.282
48302,42.585,-83.293
48304,42.589,-83.233
48306,42.724,-83.147
48307,42.659,-83.123
48309,42.657,-83.187
48310,42.563,-83.068
48312,42.558,-83.009
48313,42.601,-83.003
48314,42.612,-83.053
48315,42.672,-82.997
48316,42.69,-83.057
48317,42.645,-83.052
48320,42.612,-83.338
48322,42.538,-83.385
48323,42.571,-83.378
48324,42.595,-83.391
48326,42.688,-83.244
48327,42.637,-83.41
48328,42.646,-83.359
48329,42.687,-83.389
48331,42.502,-83.409
48334,42.505,-83.349
48335,42.463,-83.405
48336,42.463,-83.347
48340,42.672,-83.288
48341,42.627,-83.297
48342,42.642,-83.273
48346,42.718,-83.429
48348,42.769,-83.404
48350,42.739,-83.531
48353,42.647,-83.716
48356,42.654,-83.593
48357,42.659,-83.647
48359,42.721,-83.276
48360,42.748,-83.26
48362,42.782,-83.269
48363,42.772,-83.162
48367,42.836,-83.137
48370,42.843,-83.2
48371,42.841,-83.292
48374,42.473,-83.523
48375,42.464,-83.464
48377,42.505,-83.474
48380,42.583,-83.667
48381,42.558,-83.592
48382,42.592,-83.506
48383,42.656,-83.526
48386,42.66,-83.48
48390,42.551,-83.474
48393,42.522,-83.545
48397,42.495,-83.041
48401,43.347,-82.671
48411,42.932,-83.529
48412,43.07,-83.176
48413,43.799,-82.994
48414,42.862,-84.08
48415,43.272,-83.808
48416,43.217,-82.985
48417,43.261,-83.939
48418,42.794,-83.97
48419,43.436,-82.66
48420,43.179,-83.701
48421,43.155,-83.393
48422,43.261,-82.654
48423,43.039,-83.511
48426,43.511,-83.057
48427,43.536,-82.725
48428,42.938,-83.154
48429,42.903,-84.004
48430,42.758,-83.744
48432,43.899,-82.972
48433,43.075,-83.867
48434,43.662,-82.612
48435,43.245,-83.359
48436,42.865,-83.877
48437,43.116,-83.612
48438,42.914,-83.484
48439,42.916,-83.629
48440,42.951,-83.412
48441,43.798,-82.709
48442,42.789,-83.606
48444,43.058,-83.045
48445,43.95,-82.991
48446,43.054,-83.339
48449,42.991,-83.945
48450,43.259,-82.542
48451,42.801,-83.819
48453,43.348,-83.033
48454,43.195,-82.813
48455,42.938,-83.291
48456,43.667,-82.762
48457,43.187,-83.895
48458,43.125,-83.682
48460,43.131,-83.985
48461,43.194,-83.206
48462,42.848,-83.422
48463,43.166,-83.519
48464,43.22,-83.422
48465,43.608,-82.708
48466,43.281,-82.809
48467,44.015,-82.982
48468,43.938,-82.775
48469,43.441,-82.558
48470,43.735,-82.751
48471,43.419,-82.852
48472,43.512,-82.963
48473,42.937,-83.821
48475,43.673,-82.948
48476,42.939,-84.03
48502,43.014,-83.688
48503,43.0,-83.709
48504,43.055,-83.744
48505,43.07,-83.686
48506,43.067,-83.624
48507,42.967,-83.717
48509,43.024,-83.605
48519,42.982,-83.605
48529,42.97,-83.659
48532,43.011,-83.795
48551,42.981,-83.717
48553,42.978,-83.724
48554,42.976,-83.791
48601,43.406,-83.894
48602,43.42,-83.974
48603,43.459,-84.029
48604,43.5,-83.969
48607,43.432,-83.934
48609,43.39,-84.083
48610,44.142,-84.192
48611,43.634,-84.097
48612,43.883,-84.439
48613,43.963,-84.178
48614,43.251,-84.298
48615,43.43,-84.475
48616,43.191,-84.113
48617,43.851,-84.717
48618,43.737,-84.557
48619,44.82,-84.021
48621,44.737,-84.012
48622,43.841,-84.881
48623,43.52,-84.133
48624,44.061,-84.457
48625,44.053,-84.84
48626,43.421,-84.221
48627,44.462,-84.75
48628,43.784,-84.328
48629,44.312,-84.785
48630,44.325,-84.772
48631,43.689,-83.996
48632,43.858,-85.021
48633,43.937,-84.931
48634,43.748,-84.056
48635,44.387,-83.994
48636,44.602,-84.299
48637,43.414,-84.336
48638,43.419,-84.018
48640,43.582,-84.337
48642,43.713,-84.237
48647,44.658,-84.113
48649,43.15,-84.217
48650,43.849,-83.997
48651,44.255,-84.615
48652,43.86,-84.197
48653,44.491,-84.599
48654,44.457,-84.137
48655,43.294,-84.16
48656,44.342,-84.451
48657,43.706,-84.416
48658,43.975,-83.937
48659,44.066,-84.051
48661,44.318,-84.236
48662,43.41,-84.417
48667,43.602,-84.233
48701,43.587,-83.558
48703,44.064,-83.676
48705,44.696,-83.656
48706,43.6,-83.951
48708,43.557,-83.85
48710,43.557,-83.988
48720,43.839,-83.342
48721,44.808,-83.339
48722,43.347,-83.845
48723,43.485,-83.389
48724,43.457,-83.928
48725,43.944,-83.21
48726,43.607,-83.168
48727,43.313,-83.175
48728,44.732,-83.823
48729,43.496,-83.174
48730,44.343,-83.456
48731,43.844,-83.151
48732,43.612,-83.79
48733,43.534,-83.593
48734,43.358,-83.749
48735,43.668,-83.271
48737,44.546,-83.685
48738,44.55,-83.331
48739,44.37,-83.845
48740,44.664,-83.372
48741,43.402,-83.18
48742,44.743,-83.436
48743,44.441,-83.863
48744,43.348,-83.359
48745,44.564,-83.484
48746,43.259,-83.55
48747,43.519,-83.765
48748,44.346,-83.603
48749,44.054,-83.901
48750,44.446,-83.472
48754,43.733,-83.231
48755,43.792,-83.246
48756,44.234,-83.973
48757,43.47,-83.676
48759,43.73,-83.386
48760,43.323,-83.255
48761,44.511,-83.892
48762,44.822,-83.462
48763,44.255,-83.615
48765,44.152,-83.718
48766,44.106,-83.839
48767,43.651,-83.463
48768,43.371,-83.578
48770,44.251,-83.814
48801,43.374,-84.678
48806,43.187,-84.5
48807,43.15,-84.402
48808,42.829,-84.445
48809,43.075,-85.258
48811,43.181,-84.854
48813,42.58,-84.846
48815,42.834,-85.259
48816,42.765,-83.956
48817,43.014,-84.043
48818,43.275,-84.885
48819,42.547,-84.281
48820,42.864,-84.592
48821,42.641,-84.647
48822,42.835,-84.763
48823,42.764,-84.46
48825,42.728,-84.481
48827,42.509,-84.66
48829,43.398,-85.015
48831,43.096,-84.372
48832,43.412,-84.777
48834,43.133,-85.032
48835,43.025,-84.749
48836,42.669,-84.077
48837,42.747,-84.771
48838,43.183,-85.257
48840,42.763,-84.379
48841,43.112,-84.239
48842,42.634,-84.538
48843,42.576,-83.923
48845,43.102,-84.846
48846,42.986,-85.058
48847,43.273,-84.576
48848,42.888,-84.354
48849,42.806,-85.125
48850,43.435,-85.246
48851,42.951,-84.936
48852,43.352,-85.046
48853,43.1,-84.686
48854,42.582,-84.452
48855,42.681,-83.897
48856,43.197,-84.734
48857,42.841,-84.156
48858,43.616,-84.795
48860,43.051,-84.909
48861,42.733,-84.925
